@relation 'airquality-weka.filters.unsupervised.attribute.Remove-R1-3,12-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Standardize'

@attribute aqi numeric
@attribute quality numeric
@attribute so2_24h numeric
@attribute no2_24h numeric
@attribute co_24h numeric
@attribute o3_8h_24h numeric
@attribute pm10_24h numeric
@attribute pm2_5_24h numeric

@data
-0.767799,0,-0.408413,-0.52353,-0.211303,-0.58365,-0.800072,-0.67091
-0.677971,2,-0.408413,-0.52353,0.635017,0.29385,0.204239,0.544022
-0.552212,1,-0.231957,-0.20139,0.070804,0.393189,0.146018,0.278256
-0.606109,2,-0.408413,-0.52353,0.211857,1.154793,0.087797,0.506056
-0.785764,2,-0.320185,-0.799651,-0.07025,1.568708,0.044132,0.297239
-0.192901,1,-0.408413,-0.47751,-0.07025,0.111727,-0.421636,-0.177344
0.435894,1,-0.408413,-0.707611,0.070804,1.005783,-0.290639,0.012489
0.651481,0,-0.408413,-0.937712,-0.352356,-0.600206,-0.698185,-0.689893
0.902999,1,-0.408413,-0.891691,-0.493409,0.111727,-0.814627,-0.822777
-0.246797,1,-0.408413,-0.661591,-0.493409,0.923,-0.639964,-0.803793
-0.462384,1,-0.408413,-0.707611,0.35291,0.873331,-0.145086,-0.10141
-0.64204,2,-0.408413,-0.799651,0.35291,1.535594,-0.086865,0.031473
-0.139004,2,-0.408413,-0.52353,0.493963,1.833613,0.204239,0.373173
0.310135,2,-0.408413,-0.47751,0.35291,1.767387,0.160574,0.354189
0.004721,3,-0.320185,-0.38547,0.35291,2.148188,0.160574,0.164356
0.849102,3,-0.408413,-0.47751,0.35291,2.214415,0.160574,0.088423
0.256239,3,-0.231957,-0.615571,0.917123,1.949509,0.393457,0.525039
-0.444418,2,-0.408413,-0.43149,0.211857,1.618377,0.087797,0.012489
-0.624074,3,0.032726,-0.43149,0.493963,2.297198,0.335236,0.183339
-0.516281,1,-0.320185,-0.799651,-0.07025,0.674651,-0.246973,-0.367177
-0.300694,1,0.209181,-0.29343,0.77607,-0.53398,-0.305194,-0.348194
-0.300694,1,-0.408413,-0.569551,0.493963,0.773991,-0.115976,0.145373
0.274204,0,-0.320185,-0.799651,0.070804,-0.252518,-0.770961,-0.61396
0.561653,2,-0.49664,-0.43149,0.070804,1.221019,-0.581743,-0.575993
0.399963,3,-0.320185,-0.43149,-0.07025,1.949509,-0.37797,-0.424127
0.184376,1,-0.408413,-0.661591,0.35291,0.757434,-0.319749,-0.196327
0.166411,1,-0.231957,-0.707611,0.493963,0.095171,-0.305194,0.031473
-0.444418,1,-0.49664,-0.753631,0.211857,0.724321,-0.145086,-0.15836
0.076583,0,-0.320185,-0.753631,-0.07025,-0.451197,-0.71274,-0.50006
-0.049176,0,-0.49664,-0.569551,-0.493409,-0.020726,-0.68363,-0.746843
-0.282728,1,-0.320185,-0.615571,-0.634462,0.873331,-0.65452,-0.746843
-0.731868,3,-0.408413,-0.017309,-0.352356,2.015736,-0.174197,-0.405144
-0.731868,0,-0.231957,-0.661591,-0.493409,-0.004169,-0.65452,-0.746843
-0.552212,0,-0.408413,-0.38547,-0.211303,-0.269075,-0.581743,-0.651927
-0.390522,1,-0.320185,-0.661591,-0.211303,0.757434,-0.479857,-0.55701
-0.318659,1,-0.49664,-0.52353,-0.634462,0.211067,-0.639964,-0.78481
-0.121038,1,-0.231957,0.396872,-0.352356,-0.53398,-0.34886,-0.651927
0.13048,1,-0.49664,-0.20139,-0.352356,0.558755,-0.523522,-0.708877
0.13048,1,-0.320185,-0.33945,-0.493409,0.277293,-0.596299,-0.78481
0.040652,2,-0.408413,-0.29343,-0.211303,1.668047,-0.130531,-0.44311
0.29217,2,-0.143729,-0.33945,0.070804,1.75083,0.26246,0.107406
0.094549,2,-0.231957,-0.24741,0.211857,1.717717,0.175129,0.183339
0.076583,2,-0.143729,-0.155369,0.211857,1.07201,-0.014089,0.050456
-0.103073,1,-0.49664,-0.661591,-0.634462,0.24418,-0.741851,-0.84176
1.388069,0,-0.231957,-0.29343,-0.352356,-0.219405,-0.494412,-0.708877
-0.498315,1,-0.408413,-0.43149,-0.352356,0.956114,-0.639964,-0.746843
-0.174935,1,-0.231957,-0.43149,0.070804,0.757434,-0.392525,-0.196327
1.118586,1,-0.49664,-0.891691,-0.211303,0.29385,-0.421636,-0.253277
0.705378,0,-0.231957,-0.891691,-0.493409,-0.335301,-0.872848,-0.50006
0.166411,0,-0.49664,-0.661591,-0.634462,-0.202848,-0.814627,-0.879727
0.094549,1,-0.320185,-0.38547,-0.634462,0.260737,-0.625409,-0.803793
0.202342,0,-0.49664,-0.891691,-0.775516,-0.517423,-0.596299,-0.860743
0.471825,0,-0.408413,-1.029752,-0.775516,-0.500867,-0.843738,-0.917693
0.597584,0,-0.49664,-0.52353,-0.775516,-0.235961,-0.727296,-0.879727
0.579619,1,-0.231957,0.120751,-0.493409,0.509085,-0.290639,-0.55701
0.13048,1,-0.143729,0.626973,0.070804,0.509085,-0.028644,-0.196327
0.058617,1,-0.143729,0.028711,-0.07025,0.624982,-0.0432,-0.196327
0.040652,2,-0.320185,-0.155369,-0.07025,1.088566,-0.014089,-0.044461
-0.139004,2,-0.231957,0.442892,0.070804,1.187906,0.349792,0.506056
0.274204,2,-0.231957,0.580953,0.35291,0.956114,0.582675,0.866739
0.058617,0,-0.49664,-0.845671,-0.634462,-0.58365,-0.800072,-0.765827
-0.049176,0,-0.408413,-0.38547,-0.775516,-0.252518,-0.71274,-0.860743
0.13048,1,-0.408413,0.166772,-0.634462,-0.43464,-0.508967,-0.78481
0.112514,1,-0.408413,0.442892,-0.493409,-0.666433,-0.319749,-0.651927
-0.210866,1,-0.320185,1.041154,-0.07025,-0.931338,-0.101421,-0.44311
0.076583,1,-0.408413,0.488912,-0.211303,0.326963,-0.101421,-0.15836
0.076583,0,-0.49664,-0.47751,-0.775516,-0.616763,-0.465302,-0.72786
-0.192901,0,-0.49664,-0.891691,-0.916569,-0.53398,-0.71274,-0.917693
0.723343,0,-0.49664,-0.799651,-0.775516,-0.649876,-0.741851,-0.917693
0.723343,0,-0.49664,-0.661591,-0.775516,-0.418084,-0.785517,-0.89871
-0.156969,0,-0.320185,-0.109349,-0.352356,-0.136622,-0.392525,-0.594977
-0.210866,1,-0.408413,0.120751,-0.352356,-0.086952,-0.290639,-0.367177
-0.156969,1,-0.231957,0.903094,0.070804,-0.517423,0.102353,0.221306
-0.085107,1,-0.408413,-0.20139,-0.211303,-0.252518,-0.290639,0.031473
0.364032,0,-0.231957,-0.707611,-0.775516,-0.58365,-0.887403,-0.89871
0.256239,0,-0.408413,-0.799651,-0.775516,-0.649876,-0.829182,-0.917693
0.13048,0,-0.231957,-0.845671,-0.775516,-0.318744,-0.800072,-0.860743
0.040652,0,-0.408413,-0.155369,-0.634462,-0.285631,-0.669075,-0.803793
0.040652,1,-0.320185,0.120751,-0.493409,-0.269075,-0.596299,-0.765827
-0.516281,1,0.032726,0.719013,0.211857,0.492529,-0.07231,-0.196327
-0.300694,2,0.032726,0.719013,0.635017,0.442859,0.335236,0.506056
-0.013245,0,-0.408413,-0.937712,-0.775516,-0.53398,-0.800072,-0.860743
-0.03121,0,-0.408413,0.074731,-0.634462,-0.500867,-0.567188,-0.803793
-0.48035,0,-0.49664,-0.24741,-0.634462,-0.418084,-0.596299,-0.84176
-0.64204,0,-0.408413,-1.075772,-0.916569,-0.798886,-0.901959,-0.936677
-0.534246,0,-0.408413,-0.615571,-0.775516,-0.765772,-0.785517,-0.89871
-0.264763,0,-0.408413,-0.109349,-0.775516,-0.649876,-0.639964,-0.822777
0.148445,1,-0.320185,0.949114,-0.352356,-0.451197,-0.028644,-0.310227
0.148445,2,-0.055502,1.685436,0.211857,-0.136622,0.437123,0.544022
-0.713902,3,-0.143729,1.777476,0.493963,0.260737,1.17944,1.683022
-0.588143,4,-0.231957,1.363295,0.77607,-0.716103,1.528766,1.872855
1.945002,1,-0.408413,-0.109349,0.070804,-0.401527,-0.174197,0.145373
1.945002,1,-0.408413,0.166772,-0.352356,-0.58365,-0.450746,-0.424127
1.244345,1,-0.408413,0.672993,-0.352356,-0.58365,-0.37797,-0.44311
-0.390522,1,-0.320185,0.903094,-0.211303,-0.335301,-0.246973,-0.196327
-0.121038,1,-0.231957,1.363295,-0.07025,-0.285631,0.044132,0.221306
-0.139004,2,-0.055502,2.099617,0.635017,-0.682989,0.728228,1.132505
0.184376,3,-0.231957,0.903094,0.493963,-0.43464,0.204239,1.265389
1.154517,0,-0.408413,-0.155369,-0.634462,-0.666433,-0.450746,-0.72786
1.154517,1,-0.320185,1.363295,0.070804,-1.014121,0.277015,-0.15836
0.45386,2,0.209181,1.685436,0.917123,-1.146574,0.670007,0.581989
-0.013245,0,-0.49664,-1.259853,-0.916569,-0.699546,-0.450746,-0.917693
-0.085107,0,-0.320185,-0.569551,-0.775516,-0.682989,-0.639964,-0.822777
-0.085107,0,-0.49664,-1.259853,-0.916569,-0.43464,-0.68363,-0.936677
-0.336625,0,-0.408413,-0.799651,-0.775516,-0.600206,-0.814627,-0.917693
-0.067142,0,-0.408413,0.028711,-0.634462,-0.550537,-0.625409,-0.803793
-0.067142,1,-0.231957,0.488912,-0.07025,-0.881669,-0.34886,-0.575993
-0.139004,1,-0.055502,1.271255,0.070804,-0.63332,0.087797,0.069439
-0.426453,3,0.032726,2.651859,0.917123,-1.113461,0.728228,1.189455
-0.318659,4,0.032726,2.329718,1.199229,-0.285631,1.281327,2.043705
0.022686,2,-0.408413,0.442892,-0.07025,-1.245914,0.204239,0.430122
0.148445,0,-0.49664,-0.063329,-0.493409,-1.130018,-0.625409,-0.632943
0.040652,0,-0.408413,0.074731,-0.493409,-0.964452,-0.639964,-0.746843
-0.731868,1,-0.320185,0.626973,-0.211303,-1.36181,-0.305194,-0.481077
-0.588143,1,-0.055502,1.593396,0.493963,-1.378366,0.349792,0.297239
-0.588143,1,-0.408413,0.120751,-0.352356,-0.616763,-0.261528,-0.424127
-0.067142,0,-0.408413,0.074731,-0.634462,-1.014121,-0.552633,-0.765827
-0.121038,1,-0.231957,0.857073,-0.211303,-0.815442,0.058687,-0.139377
0.256239,2,-0.055502,1.685436,0.493963,-1.080348,0.582675,0.885722
0.29217,4,-0.143729,1.869516,1.199229,-1.080348,1.106664,2.404388
0.184376,4,-0.231957,1.685436,1.904495,-1.014121,-1.105732,3.16372
-0.013245,1,-0.408413,-0.29343,-0.07025,-0.765772,-0.785517,0.107406
-0.336625,0,-0.320185,-0.33945,-0.634462,-0.765772,-0.625409,-0.746843
-0.498315,1,-0.055502,0.995134,-0.07025,-1.229357,0.000466,-0.177344
-0.498315,1,-0.143729,0.166772,-0.211303,-0.58365,0.015021,-0.44311
-0.624074,1,0.209181,1.271255,0.35291,-1.345253,0.23335,-0.120394
-0.749833,1,0.032726,0.672993,-0.07025,-0.798886,0.160574,-0.27226
-1.001351,1,-0.320185,-0.20139,-0.493409,-0.716103,-0.363415,-0.61396
-0.839661,1,-0.055502,0.580953,-0.211303,-1.014121,-0.174197,-0.481077
1.603656,1,0.562092,1.133194,0.77607,-1.428036,0.378902,0.278256
1.603656,2,0.209181,1.133194,0.493963,-0.865112,0.524454,0.733856
1.10062,2,0.032726,1.593396,0.77607,-1.229357,0.524454,0.695889
-0.731868,4,0.385637,3.06604,2.186602,-1.378366,1.994533,3.106771
-0.80373,3,-0.408413,-0.33945,-0.493409,-0.616763,2.838737,-0.10141
-0.785764,2,0.65032,1.317275,0.635017,-1.394923,1.51421,0.050456
-0.80373,2,0.562092,1.225235,1.058176,-1.345253,1.106664,0.069439
-0.875592,2,0.385637,2.053597,1.481336,-1.36181,1.572431,0.733856
-0.552212,3,0.297409,2.099617,1.622389,-1.096904,2.067309,1.739972
-0.624074,4,-0.055502,2.145637,2.468708,-1.543932,2.372969,2.461338
-0.677971,3,-0.408413,-0.799651,-0.493409,-0.682989,2.576743,0.145373
0.112514,1,-0.408413,-0.615571,-0.634462,-0.666433,-0.07231,-0.708877
0.741309,1,0.209181,0.949114,0.35291,-1.494263,0.378902,-0.291244
0.974861,0,-0.408413,-1.075772,-0.775516,-0.682989,-0.567188,-0.860743
0.885033,0,-0.408413,-1.213832,-0.775516,-0.699546,-0.552633,-0.89871
1.388069,0,-0.320185,-0.753631,-0.775516,-0.63332,-0.581743,-0.803793
1.58569,1,0.120954,0.903094,0.070804,-1.196244,-0.057755,-0.234294
1.567725,2,0.65032,1.685436,0.635017,-1.577046,0.480789,0.449106
1.172482,1,0.032726,0.626973,-0.211303,-1.41148,-0.494412,-0.67091
0.93893,1,0.120954,1.455335,0.35291,-1.543932,0.291571,-0.044461
1.208414,0,-0.231957,-0.017309,-0.493409,-0.682989,-0.538078,-0.765827
1.352138,1,0.209181,1.225235,0.211857,-1.245914,-0.028644,-0.120394
1.675518,2,0.562092,2.145637,0.917123,-1.428036,0.597231,0.714872
1.675518,1,0.032726,0.949114,0.493963,-0.732659,0.437123,0.202323
1.172482,1,-0.143729,0.304832,-0.352356,-0.765772,-0.34886,-0.55701
-0.875592,1,-0.143729,0.626973,-0.07025,-0.749216,-0.261528,-0.50006
-1.001351,1,0.032726,1.087174,0.211857,-1.245914,-0.086865,-0.38616
-1.073213,1,0.297409,1.639416,0.493963,-1.461149,0.23335,-0.025477
-1.037282,1,0.385637,1.317275,0.635017,-0.914782,0.611786,0.278256
-0.677971,1,-0.055502,0.120751,-0.07025,-0.749216,0.073242,-0.38616
-0.64204,1,-0.408413,-0.753631,-0.634462,-0.666433,-0.334304,-0.765827
0.238273,1,0.297409,1.087174,0.211857,-1.31214,0.218795,-0.044461
0.238273,1,-0.055502,-0.155369,-0.211303,-0.716103,-0.159642,-0.50006
-0.049176,0,-0.231957,-0.569551,-0.634462,-0.798886,-0.727296,-0.84176
-0.498315,1,-0.320185,-1.305873,-0.775516,-0.732659,-0.334304,-0.879727
-0.103073,0,-0.231957,-0.891691,-0.634462,-0.798886,-0.523522,-0.84176
-0.085107,0,-0.231957,-0.569551,-0.634462,-0.765772,-0.698185,-0.822777
-0.103073,0,-0.231957,-0.063329,-0.493409,-0.898225,-0.639964,-0.72786
-0.085107,1,0.209181,0.811053,0.070804,-1.295583,-0.261528,-0.291244
-0.139004,0,0.297409,0.028711,-0.211303,-0.848555,-0.392525,-0.405144
-0.731868,1,0.385637,0.811053,0.211857,-1.163131,-0.014089,0.069439
-0.713902,3,1.179686,2.007577,1.481336,-1.428036,0.87378,1.322339
-0.588143,0,-0.231957,-0.569551,-0.493409,-0.616763,-0.523522,-0.67091
0.13048,0,-0.055502,-0.063329,-0.493409,-0.815442,-0.610854,-0.689893
0.902999,1,0.385637,1.455335,0.635017,-1.41148,0.277015,0.202323
1.226379,1,0.120954,0.258812,-0.07025,-0.765772,-0.319749,-0.367177
1.154517,0,-0.320185,-0.47751,-0.634462,-0.600206,-0.68363,-0.822777
0.723343,1,0.385637,0.949114,0.070804,-1.196244,-0.145086,-0.234294
0.399963,1,0.562092,1.869516,0.917123,-1.345253,0.53901,0.411139
0.13048,2,0.65032,1.915536,1.199229,-1.279027,0.786449,0.942672
0.220307,4,0.562092,2.881959,2.468708,-1.394923,1.979978,3.106771
0.831137,3,-0.143729,1.179214,1.058176,-0.666433,1.557876,1.417255
1.280276,2,0.032726,1.547375,1.058176,-0.865112,0.975667,0.961655
1.334173,1,-0.320185,-0.937712,-0.775516,-0.616763,-0.276083,-0.84176
1.208414,1,0.209181,0.903094,-0.07025,-1.014121,-0.028644,-0.291244
0.238273,1,0.473864,1.087174,0.35291,-1.063791,0.015021,-0.15836
-0.264763,1,0.65032,1.685436,0.77607,-1.328697,0.422568,0.202323
-0.246797,0,-0.231957,-0.661591,-0.634462,-0.649876,-0.625409,-0.803793
-0.139004,0,-0.408413,-0.707611,-0.775516,-0.53398,-0.610854,-0.803793
0.040652,1,-0.055502,0.304832,-0.352356,-0.600206,-0.217863,-0.55701
0.29217,1,-0.055502,0.580953,-0.07025,-0.732659,-0.086865,-0.481077
0.29217,1,-0.143729,0.442892,-0.211303,-0.699546,-0.334304,-0.575993
-0.48035,1,0.385637,0.672993,0.493963,-0.947895,-0.014089,0.088423
-0.408487,0,-0.320185,-0.799651,-0.634462,-0.616763,-0.639964,-0.822777
-0.408487,0,-0.231957,-0.155369,-0.352356,-0.798886,-0.523522,-0.538027
-0.713902,1,0.120954,0.304832,0.070804,-0.517423,0.378902,-0.082427
-0.174935,1,-0.143729,-0.24741,-0.352356,-0.649876,-0.217863,-0.348194
-0.139004,2,0.826775,1.731456,0.917123,-1.229357,0.932001,0.999622
-0.192901,1,-0.231957,-0.753631,-0.493409,-0.616763,-0.014089,-0.481077
-0.174935,0,-0.231957,-0.845671,-0.493409,-0.649876,-0.71274,-0.765827
-0.192901,1,-0.055502,0.488912,0.070804,-0.732659,0.131463,-0.21531
-0.228832,2,0.032726,0.765033,0.77607,-1.146574,0.888335,1.037589
-0.408487,2,-0.408413,-1.121792,-0.634462,-0.351858,1.17944,-0.253277
-0.408487,1,-0.143729,-0.52353,-0.07025,-0.666433,0.437123,-0.139377
-0.318659,2,0.209181,-0.569551,0.070804,-0.815442,2.198306,0.828772
-0.156969,1,0.562092,-0.753631,0.35291,-0.682989,0.422568,-0.006494
-0.156969,0,-0.408413,-1.259853,-0.775516,-0.48431,-0.68363,-0.860743
-0.210866,0,-0.143729,-0.937712,-0.493409,-0.567093,-0.436191,-0.538027
-0.210866,0,-0.320185,-1.167812,-0.775516,-0.58365,-0.800072,-0.84176
-0.731868,0,-0.143729,-0.661591,-0.493409,-0.765772,-0.538078,-0.50006
-0.534246,1,0.032726,-0.38547,-0.211303,-0.517423,-0.363415,-0.348194
0.004721,1,-0.055502,-0.615571,-0.07025,-0.765772,-0.319749,-0.44311
0.471825,0,-0.408413,-0.707611,-0.352356,-0.48431,-0.552633,-0.575993
0.471825,1,-0.231957,-0.29343,0.070804,-0.848555,-0.232418,-0.025477
-0.049176,0,-0.408413,-1.305873,-0.775516,-0.467754,-0.800072,-0.860743
-0.282728,0,-0.408413,-1.167812,-0.775516,-0.384971,-0.829182,-0.860743
-0.210866,0,-0.320185,-0.615571,-0.634462,-0.451197,-0.756406,-0.765827
-0.228832,1,-0.055502,0.396872,-0.211303,-0.881669,-0.494412,-0.424127
0.184376,2,-0.231957,-0.063329,0.211857,-0.517423,0.189684,0.676906
0.040652,1,-0.231957,-0.29343,-0.352356,-0.401527,-0.538078,-0.139377
-0.174935,2,-0.231957,0.672993,0.493963,-0.285631,-0.188752,0.847756
0.381998,2,-0.143729,1.087174,0.635017,-0.63332,0.146018,0.885722
0.705378,3,0.120954,1.271255,1.058176,-0.086952,-0.028644,1.569122
0.831137,2,-0.143729,0.488912,0.211857,-0.351858,-0.508967,0.468089
0.148445,1,0.120954,0.488912,0.211857,-0.517423,-0.014089,-0.044461
-0.049176,1,0.209181,0.903094,0.070804,-0.666433,0.044132,-0.025477
-0.049176,2,0.032726,0.995134,0.35291,-0.368414,0.437123,0.714872
0.022686,2,-0.055502,0.765033,0.211857,-0.186292,0.378902,0.544022
0.022686,3,0.032726,1.087174,0.493963,0.078614,0.728228,1.265389
-0.067142,4,0.120954,1.225235,0.77607,0.542199,1.15033,2.480321
0.040652,4,0.209181,1.087174,0.77607,0.095171,1.223106,2.081671
0.471825,2,-0.143729,0.719013,0.35291,-0.120065,0.451678,1.056572
0.471825,2,-0.231957,0.166772,0.070804,-0.186292,-0.145086,0.619956
-0.264763,0,-0.49664,-1.029752,-0.775516,-0.235961,-0.785517,-0.860743
-0.426453,0,-0.320185,-0.017309,-0.493409,-0.302188,-0.479857,-0.651927
-0.174935,1,0.120954,0.949114,-0.07025,-0.169735,0.393457,0.088423
0.202342,2,0.120954,1.087174,-0.07025,-0.550537,0.670007,0.600972
0.076583,2,-0.231957,0.765033,0.211857,-0.467754,0.815559,1.075555
-0.426453,0,-0.408413,-0.661591,-0.634462,-0.269075,-0.581743,-0.594977
-0.713902,0,-0.49664,-1.259853,-0.775516,-0.351858,-0.727296,-0.936677
-0.713902,0,-0.49664,-0.707611,-0.775516,-0.335301,-0.68363,-0.860743
-0.426453,0,-0.408413,-0.707611,-0.775516,-0.318744,-0.479857,-0.879727
1.028758,0,-0.49664,-0.983732,-0.775516,-0.318744,-0.407081,-0.803793
0.705378,1,-0.320185,-0.017309,-0.493409,-0.368414,-0.217863,-0.575993
-0.318659,1,-0.055502,0.580953,-0.211303,0.095171,0.320681,-0.082427
-0.282728,2,0.209181,1.639416,0.070804,0.227623,0.990222,0.923689
-0.767799,3,0.120954,1.639416,0.211857,0.525642,1.339548,1.341322
-0.444418,1,-0.231957,0.028711,-0.211303,-0.252518,0.364347,0.183339
0.525722,0,-0.49664,-1.259853,-0.775516,-0.318744,-0.741851,-0.917693
0.346066,0,-0.49664,-0.937712,-0.916569,-0.269075,-0.639964,-0.879727
-0.139004,0,-0.408413,-1.121792,-0.775516,-0.285631,-0.625409,-0.803793
-0.606109,1,-0.143729,0.258812,-0.634462,-0.318744,0.160574,-0.32921
0.238273,1,-0.408413,0.028711,-0.634462,-0.070395,-0.217863,-0.61396
-0.174935,1,0.120954,0.258812,-0.07025,-0.219405,0.640896,-0.120394
1.26231,1,-0.055502,0.626973,0.070804,-0.318744,0.815559,0.183339
1.208414,1,-0.055502,-0.47751,-0.493409,-0.616763,-0.159642,-0.55701
0.220307,1,-0.320185,-0.38547,-0.634462,-0.368414,0.23335,-0.594977
-0.64204,0,-0.408413,-1.351893,-0.916569,-0.318744,-0.727296,-0.917693
-0.839661,0,-0.49664,-0.615571,-0.775516,-0.252518,-0.669075,-0.860743
-0.354591,0,-0.49664,-0.38547,-0.775516,-0.153178,-0.523522,-0.765827
-0.192901,1,-0.143729,0.074731,-0.352356,-0.169735,-0.145086,-0.44311
-0.336625,1,0.032726,0.534933,-0.211303,0.492529,0.146018,0.069439
-0.588143,1,-0.055502,0.719013,-0.352356,0.459416,0.699117,0.259273
-0.462384,3,-0.408413,-0.615571,-0.775516,-0.235961,3.144397,-0.253277
-0.947454,2,-0.143729,-0.109349,-0.493409,-0.153178,1.979978,-0.27226
-0.80373,1,0.032726,0.074731,-0.352356,-0.070395,0.335236,-0.253277
-0.426453,1,0.385637,-0.155369,0.070804,-0.252518,-0.07231,-0.462094
-0.103073,0,-0.408413,-0.753631,-0.493409,-0.467754,-0.538078,-0.55701
0.435894,0,-0.408413,-0.47751,-0.634462,-0.053839,-0.538078,-0.519043
0.381998,1,-0.49664,-0.063329,-0.634462,0.111727,-0.115976,-0.120394
1.657553,1,-0.320185,0.120751,-0.352356,0.260737,0.146018,0.183339
0.004721,2,-0.320185,-0.017309,-0.352356,-0.103509,0.175129,0.544022
0.346066,1,-0.408413,-0.661591,-0.775516,0.045501,-0.188752,-0.689893
0.166411,1,-0.143729,0.166772,-0.634462,0.260737,0.306126,-0.196327
-0.192901,2,-0.055502,-0.063329,-0.352356,1.038897,0.480789,0.354189
0.274204,2,0.120954,0.719013,0.211857,1.502481,0.888335,0.980639
0.741309,2,-0.408413,-0.845671,-0.634462,-0.120065,1.266771,-0.291244
0.381998,1,-0.408413,-0.52353,-0.634462,-0.202848,-0.057755,-0.632943
-0.228832,1,-0.49664,0.212792,-0.493409,-0.981008,-0.217863,-0.253277
0.238273,2,-0.231957,0.120751,-0.07025,0.111727,1.426879,0.107406
-0.156969,2,-0.231957,0.166772,0.070804,1.485925,0.830114,0.771822
0.489791,2,-0.49664,-0.38547,-0.211303,0.095171,-0.101421,0.771822
-0.246797,1,-0.49664,-0.569551,-0.352356,-0.682989,-0.465302,-0.196327
-0.013245,0,-0.408413,-1.029752,-0.916569,-0.020726,-0.800072,-0.84176
2.106692,1,-0.408413,-0.937712,-0.775516,0.211067,-0.71274,-0.651927
2.340244,1,-0.408413,-0.52353,-0.634462,-0.318744,-0.552633,-0.291244
0.381998,1,-0.408413,-0.707611,-0.493409,-0.169735,-0.567188,-0.120394
-0.444418,2,-0.408413,-0.017309,0.070804,0.459416,0.131463,0.999622
0.184376,1,-0.49664,-0.707611,-0.634462,-0.037282,0.320681,-0.348194
-0.103073,1,-0.408413,-0.47751,-0.775516,0.211067,-0.552633,-0.765827
0.040652,1,-0.408413,-0.063329,-0.775516,0.707765,-0.276083,-0.575993
1.657553,2,-0.055502,0.258812,-0.352356,1.154793,0.247905,-0.006494
0.525722,2,-0.055502,-0.43149,-0.493409,1.485925,0.116908,-0.082427
2.735487,1,-0.49664,-1.075772,-0.916569,-0.037282,-0.319749,-0.594977
-0.246797,1,-0.49664,-0.52353,-0.775516,0.14484,-0.552633,-0.651927
2.483969,1,-0.408413,-0.29343,-0.775516,0.326963,-0.34886,-0.575993
1.082655,1,-0.231957,0.396872,-0.493409,0.078614,0.160574,-0.120394
0.112514,1,-0.408413,0.028711,-0.493409,0.641538,-0.115976,-0.310227
-0.677971,2,-0.143729,0.442892,-0.352356,1.452811,0.335236,-0.044461
-0.139004,2,-0.143729,0.120751,-0.07025,1.70116,0.306126,0.335206
-0.588143,2,-0.231957,-0.52353,-0.07025,-0.070395,1.426879,0.657922
1.406035,1,-0.408413,-0.799651,-0.775516,0.062057,-0.101421,-0.651927
-0.156969,2,-0.055502,0.488912,-0.352356,1.038897,0.655452,0.012489
-0.318659,2,0.209181,0.488912,0.35291,1.634934,1.921757,0.714872
0.094549,2,-0.320185,0.028711,-0.211303,1.303802,0.946556,0.259273
-0.731868,2,-0.408413,-0.20139,-0.07025,1.237576,0.56812,0.525039
-0.839661,1,-0.49664,-0.569551,-0.352356,-0.302188,-0.508967,-0.291244
-0.677971,1,-0.408413,-1.075772,-0.775516,-0.269075,-0.159642,-0.44311
-0.677971,0,-0.49664,-0.891691,-0.916569,-0.086952,-0.436191,-0.78481
-0.767799,1,-0.49664,-0.155369,-0.634462,0.24418,-0.538078,-0.746843
-0.857626,1,-0.49664,0.626973,-0.493409,0.889887,-0.305194,-0.61396
-0.821695,3,-0.320185,0.304832,-0.352356,2.678,-0.07231,-0.50006
-0.731868,2,-0.143729,0.719013,-0.211303,1.552151,0.509899,-0.15836
-0.911523,3,-0.143729,0.258812,-0.211303,2.346868,0.56812,-0.082427
-0.96542,1,-0.320185,-0.615571,-0.07025,-0.136622,0.015021,-0.32921
-0.80373,0,-0.408413,-1.121792,-0.916569,-0.037282,-0.887403,-0.89871
-0.64204,1,-0.408413,-0.29343,-0.775516,0.608425,-0.581743,-0.78481
-0.80373,2,-0.408413,-0.24741,-0.634462,1.817057,-0.363415,-0.61396
-1.091179,1,-0.320185,-0.661591,-0.775516,0.24418,-0.319749,-0.632943
-1.037282,1,-0.408413,-0.707611,-0.775516,0.227623,-0.625409,-0.822777
-0.911523,2,-0.231957,0.074731,-0.493409,1.088566,-0.014089,-0.462094
-1.091179,2,-0.320185,-0.017309,-0.211303,1.767387,0.058687,-0.139377
-0.983385,2,-0.49664,-0.52353,-0.493409,1.452811,-0.305194,-0.481077
-1.037282,1,-0.055502,-0.569551,0.493963,0.97267,-0.086865,0.126389
-0.695936,1,-0.408413,-0.155369,0.070804,0.509085,-0.203307,-0.120394
-0.731868,1,-0.408413,0.120751,0.070804,0.177954,-0.319749,-0.006494
-1.001351,2,-0.49664,-0.799651,-0.211303,1.320359,-0.232418,0.164356
-0.677971,1,-0.49664,-0.753631,-0.493409,0.624982,-0.421636,-0.367177
-1.12711,0,-0.408413,-0.983732,-0.775516,-0.004169,-0.814627,-0.89871
-1.091179,1,-0.49664,-0.52353,-0.352356,0.956114,-0.319749,-0.462094
-0.96542,3,-0.231957,-0.661591,0.070804,2.346868,-0.203307,-0.063444
-0.695936,3,-0.055502,-0.52353,0.070804,2.032292,-0.290639,-0.348194
