@relation airquality

@attribute ﻿province string
@attribute city string
@attribute city_code numeric
@attribute aqi numeric
@attribute quality numeric
@attribute so2_24h numeric
@attribute no2_24h numeric
@attribute co_24h numeric
@attribute o3_8h_24h numeric
@attribute pm10_24h numeric
@attribute pm2_5_24h numeric
@attribute pubtime string

@data
北京市,北京市,110000,113,2,15,38,0.784,249,118,86,2016/5/19
北京市,北京市,110000,100,1,20,49,1.088,236,110,88,2016/5/20
北京市,北京市,110000,43,0,18,47,0.834,215,83,68,2016/5/21
北京市,北京市,110000,56,1,8,51,0.675,206,87,49,2016/5/22
北京市,北京市,110000,55,1,14,45,0.912,153,106,61,2016/5/23
北京市,北京市,110000,43,0,3,28,0.377,129,44,19,2016/5/24
北京市,北京市,110000,35,0,3,25,0.334,119,31,13,2016/5/25
北京市,北京市,110000,97,1,2,31,0.328,115,61,22,2016/5/26
北京市,北京市,110000,104,2,12,50,0.639,184,104,48,2016/5/27
北京市,北京市,110000,88,1,10,38,0.651,201,87,48,2016/5/28
北京市,北京市,110000,52,1,5,30,0.472,153,76,33,2016/5/29
北京市,北京市,110000,72,1,16,51,1.08,283,147,82,2016/5/30
北京市,北京市,110000,82,1,11,36,0.839,201,115,45,2016/5/31
北京市,北京市,110000,84,1,6,42,0.659,168,73,37,2016/6/1
北京市,北京市,110000,95,1,9,51,0.75,221,88,53,2016/6/2
北京市,北京市,110000,150,2,21,61,1.186,225,125,82,2016/6/3
北京市,北京市,110000,150,2,16,38,0.855,244,127,87,2016/6/4
北京市,北京市,110000,128,2,14,38,0.85,226,98,71,2016/6/5
北京市,北京市,110000,136,2,7,32,0.886,254,119,87,2016/6/6
北京市,北京市,110000,117,2,2,25,0.845,189,0,60,2016/6/7
北京市,北京市,110000,99,1,3,36,1.228,223,129,129,2016/6/8
北京市,北京市,110000,95,1,7,33,1.019,218,140,106,2016/6/9
北京市,北京市,110000,95,1,2,20,0.643,185,32,52,2016/6/10
北京市,北京市,110000,81,1,2,25,0.373,116,30,12,2016/6/11
北京市,北京市,110000,99,1,7,33,1.015,210,100,71,2016/6/12
北京市,北京市,110000,99,1,2,28,0.603,155,0,47,2016/6/13
北京市,北京市,110000,106,2,2,26,0.6,95,44,35,2016/6/14
北京市,北京市,110000,106,2,2,30,0.5,150,40,19,2016/6/15
北京市,北京市,110000,102,2,2,47,0.566,148,59,26,2016/6/16
北京市,北京市,110000,88,1,2,47,0.559,103,56,24,2016/6/17
北京市,北京市,110000,82,1,4,44,0.684,209,72,42,2016/6/18
北京市,北京市,110000,82,1,5,39,0.785,213,98,65,2016/6/19
北京市,北京市,110000,75,1,5,28,0.976,231,101,85,2016/6/20
北京市,北京市,110000,124,2,2,30,0.897,240,89,85,2016/6/21
北京市,北京市,110000,115,2,2,32,0.736,214,85,56,2016/6/22
北京市,北京市,110000,113,2,6,38,1.064,178,102,76,2016/6/23
北京市,北京市,110000,142,2,2,30,0.612,123,30,13,2016/6/24
北京市,北京市,110000,145,2,2,32,0.376,110,38,18,2016/6/25
北京市,北京市,110000,136,2,5,42,0.515,203,77,41,2016/6/26
北京市,北京市,110000,123,2,7,39,0.696,157,88,60,2016/6/27
北京市,北京市,110000,83,1,2,32,0.699,118,0,73,2016/6/28
北京市,北京市,110000,69,1,2,33,0.871,166,0,111,2016/6/29
北京市,北京市,110000,65,1,2,33,0.711,192,57,60,2016/6/30
北京市,北京市,110000,95,1,2,25,0.401,138,32,14,2016/7/1
北京市,北京市,110000,115,2,3,38,0.672,180,71,47,2016/7/2
北京市,北京市,110000,109,2,8,43,0.973,200,108,83,2016/7/3
北京市,北京市,110000,95,1,5,32,1.235,216,110,131,2016/7/4
北京市,北京市,110000,133,2,5,30,1.012,226,104,96,2016/7/5
北京市,北京市,110000,133,2,5,35,0.948,220,106,74,2016/7/6
北京市,北京市,110000,111,2,8,33,1.227,242,125,110,2016/7/7
北京市,北京市,110000,110,2,5,34,1.18,210,104,91,2016/7/8
北京市,北京市,110000,122,2,4,32,0.801,207,93,83,2016/7/9
北京市,北京市,110000,120,2,4,28,0.805,200,86,91,2016/7/10
北京市,北京市,110000,60,1,7,29,0.7,191,98,86,2016/7/11
北京市,北京市,110000,84,1,4,29,0.6,94,54,29,2016/7/12
北京市,北京市,110000,97,1,3,32,0.5,173,43,20,2016/7/13
北京市,北京市,110000,59,1,4,42,0.8,135,0,35,2016/7/14
北京市,北京市,110000,52,1,2,30,0.7,77,40,36,2016/7/15
北京市,北京市,110000,40,0,3,40,0.8,82,53,38,2016/7/16
北京市,北京市,110000,47,0,3,42,1.1,219,97,79,2016/7/17
北京市,北京市,110000,48,0,4,52,1.3,137,130,106,2016/7/18
北京市,北京市,110000,42,0,2,44,1.3,53,0,101,2016/7/19
北京市,北京市,110000,39,0,2,18,0.7,57,7,33,2016/7/20
北京市,北京市,110000,67,1,2,27,0.8,53,39,28,2016/7/21
北京市,北京市,110000,68,1,2,32,1.1,154,81,75,2016/7/22
北京市,北京市,110000,72,1,2,34,1.2,180,174,120,2016/7/23
北京市,北京市,110000,77,1,3,34,0.9,194,118,73,2016/7/24
北京市,北京市,110000,70,1,3,29,0.8,108,38,40,2016/7/25
北京市,北京市,110000,75,1,3,24,0.6,151,48,21,2016/7/26
北京市,北京市,110000,87,1,2,35,0.7,233,0,47,2016/7/27
北京市,北京市,110000,97,1,2,31,0.7,190,81,50,2016/7/28
北京市,北京市,110000,101,2,2,30,1.3,217,139,120,2016/7/29
北京市,北京市,110000,109,2,2,32,1.6,87,48,129,2016/7/30
北京市,北京市,110000,110,2,2,32,1,102,82,56,2016/7/31
北京市,北京市,110000,85,1,3,30,1.3,169,100,71,2016/8/1
北京市,北京市,110000,73,1,2,31,1,155,58,49,2016/8/2
北京市,北京市,110000,97,1,3,35,1,218,80,59,2016/8/3
北京市,北京市,110000,87,1,2,33,1.4,220,114,101,2016/8/4
北京市,北京市,110000,85,1,3,29,0.8,163,88,66,2016/8/5
北京市,北京市,110000,74,1,2,32,1,162,96,98,2016/8/6
北京市,北京市,110000,62,1,2,19,0.6,122,34,20,2016/8/7
北京市,北京市,110000,35,0,3,26,0.8,154,48,32,2016/8/8
北京市,北京市,110000,83,1,6,37,1.2,198,70,46,2016/8/9
北京市,北京市,110000,75,1,3,27,0.9,158,97,84,2016/8/10
北京市,北京市,110000,30,0,3,29,0.9,156,100,86,2016/8/11
北京市,北京市,110000,49,0,4,38,0.9,72,73,58,2016/8/12
北京市,北京市,110000,72,1,3,40,0.7,45,35,22,2016/8/13
北京市,北京市,110000,62,1,3,38,0.6,164,48,22,2016/8/14
北京市,北京市,110000,53,1,2,29,0.6,89,42,20,2016/8/15
北京市,北京市,110000,77,1,2,32,0.6,155,41,24,2016/8/16
北京市,北京市,110000,92,1,3,58,1,47,0,64,2016/8/17
北京市,北京市,110000,80,1,2,42,1.6,43,0,74,2016/8/18
北京市,北京市,110000,61,1,2,25,0.9,120,42,19,2016/8/19
北京市,北京市,110000,68,1,2,38,1,197,70,54,2016/8/20
北京市,北京市,110000,79,1,3,40,1,244,74,54,2016/8/21
北京市,北京市,110000,109,2,4,32,0.9,163,66,50,2016/8/22
北京市,北京市,110000,74,1,6,42,0.9,135,91,71,2016/8/23
北京市,北京市,110000,53,1,3,48,1.1,133,110,82,2016/8/24
北京市,北京市,110000,68,1,2,24,0.4,67,23,17,2016/8/25
北京市,北京市,110000,89,1,2,33,0.4,90,29,11,2016/8/26
北京市,北京市,110000,77,1,3,38,0.4,81,39,15,2016/8/27
北京市,北京市,110000,72,1,2,34,0.3,92,32,12,2016/8/28
北京市,北京市,110000,83,1,3,45,0.5,119,47,19,2016/8/29
北京市,北京市,110000,85,1,3,48,0.6,169,65,30,2016/8/30
北京市,北京市,110000,99,1,3,40,0.5,88,37,16,2016/8/31
北京市,北京市,110000,148,2,3,31,0.3,72,31,8,2016/9/1
北京市,北京市,110000,113,2,2,31,0.4,56,34,12,2016/9/2
北京市,北京市,110000,82,1,2,35,0.5,143,45,21,2016/9/3
北京市,北京市,110000,55,1,5,44,1,166,0,79,2016/9/4
北京市,北京市,110000,83,1,2,33,0.5,94,58,28,2016/9/5
北京市,北京市,110000,183,3,12,39,1.4,109,161,138,2016/9/6
北京市,北京市,110000,145,2,5,41,0.7,144,65,40,2016/9/7
北京市,北京市,110000,55,1,2,44,0.6,105,46,23,2016/9/8
北京市,北京市,110000,82,1,3,42,0.5,68,39,18,2016/9/9
北京市,北京市,110000,134,2,3,43,0.5,92,44,17,2016/9/10
北京市,北京市,110000,104,2,2,29,0.8,117,48,32,2016/9/11
北京市,北京市,110000,99,1,2,38,0.8,126,51,34,2016/9/12
北京市,北京市,110000,112,2,3,53,1.1,137,98,89,2016/9/13
北京市,北京市,110000,62,1,4,50,1.1,174,102,99,2016/9/14
北京市,北京市,110000,62,1,4,42,0.9,172,100,79,2016/9/15
北京市,北京市,110000,78,1,4,39,1.1,187,125,130,2016/9/16
北京市,北京市,110000,79,1,2,37,0.8,49,0,40,2016/9/17
北京市,北京市,110000,75,1,2,33,0.6,18,22,23,2016/9/18
北京市,北京市,110000,53,1,2,35,0.4,74,29,12,2016/9/19
北京市,北京市,110000,49,0,3,47,0.5,95,44,21,2016/9/20
北京市,北京市,110000,49,0,5,77,1,44,117,68,2016/9/21
北京市,北京市,110000,73,1,7,59,1.1,113,129,104,2016/9/22
北京市,北京市,110000,94,1,3,49,1.2,182,172,127,2016/9/23
北京市,北京市,110000,74,1,4,54,1.1,174,203,119,2016/9/24
北京市,北京市,110000,99,1,4,49,1.5,96,193,161,2016/9/25
北京市,北京市,110000,89,1,2,46,1.2,61,109,59,2016/9/26
北京市,北京市,110000,170,3,2,24,0.6,59,29,23,2016/9/27
北京市,北京市,110000,166,0,3,40,0.4,58,38,16,2016/9/28
北京市,北京市,110000,99,1,5,60,0.7,95,90,53,2016/9/29
北京市,北京市,110000,107,2,7,76,0.9,145,138,103,2016/9/30
北京市,北京市,110000,108,2,11,86,1.3,118,202,170,2016/10/1
北京市,北京市,110000,94,1,6,72,1.4,132,201,183,2016/10/2
北京市,北京市,110000,90,1,3,58,1.1,132,140,121,2016/10/3
北京市,北京市,110000,89,1,3,37,1.1,34,44,31,2016/10/4
北京市,北京市,110000,70,1,2,42,1.2,57,91,61,2016/10/5
北京市,北京市,110000,89,1,4,48,1.6,11,0,71,2016/10/6
北京市,北京市,110000,52,1,2,43,1.6,15,17,39,2016/10/7
北京市,北京市,110000,52,1,2,26,0.5,60,29,13,2016/10/8
北京市,北京市,110000,59,1,4,53,0.7,33,64,33,2016/10/9
北京市,北京市,110000,82,1,10,79,1.2,31,127,92,2016/10/10
北京市,北京市,110000,108,2,8,65,1.4,62,130,114,2016/10/11
北京市,北京市,110000,69,1,6,64,1.2,51,102,80,2016/10/12
北京市,北京市,110000,58,1,5,75,1.6,78,189,156,2016/10/13
北京市,北京市,110000,118,2,6,93,2,73,258,242,2016/10/14
北京市,北京市,110000,130,2,4,88,1.9,4,226,186,2016/10/15
北京市,北京市,110000,88,1,3,58,1,55,137,117,2016/10/16
北京市,北京市,110000,97,1,2,53,0.9,61,101,63,2016/10/17
北京市,北京市,110000,125,2,6,72,1.8,10,158,122,2016/10/18
北京市,北京市,110000,145,2,5,83,2.3,38,228,228,2016/10/19
北京市,北京市,110000,149,2,6,54,1.4,27,0,87,2016/10/20
北京市,北京市,110000,110,2,2,39,0.8,33,0,43,2016/10/21
北京市,北京市,110000,106,2,2,30,0.6,36,25,15,2016/10/22
北京市,北京市,110000,102,2,4,44,0.6,38,52,28,2016/10/23
北京市,北京市,110000,67,1,3,58,1.2,4,113,64,2016/10/24
北京市,北京市,110000,55,1,3,74,1.5,8,135,101,2016/10/25
北京市,北京市,110000,68,1,4,50,0.8,46,88,42,2016/10/26
北京市,北京市,110000,82,1,5,50,1,11,66,30,2016/10/27
北京市,北京市,110000,49,0,2,30,0.4,58,29,11,2016/10/28
北京市,北京市,110000,49,0,4,47,0.6,42,62,26,2016/10/29
北京市,北京市,110000,43,0,5,42,0.8,54,81,44,2016/10/30
北京市,北京市,110000,44,0,4,19,0.3,57,25,9,2016/10/31
北京市,北京市,110000,43,0,9,55,0.7,37,74,45,2016/11/1
北京市,北京市,110000,37,0,10,82,1.5,23,149,107,2016/11/2
北京市,北京市,110000,44,0,9,104,2.6,11,241,193,2016/11/3
北京市,北京市,110000,45,0,6,119,3.4,12,271,242,2016/11/4
北京市,北京市,110000,49,0,5,95,3.1,36,203,180,2016/11/5
北京市,北京市,110000,32,0,10,56,1.2,40,97,71,2016/11/6
北京市,北京市,110000,64,1,3,39,0.8,50,43,37,2016/11/7
北京市,北京市,110000,65,1,7,53,0.8,36,71,39,2016/11/8
北京市,北京市,110000,39,0,14,86,2.5,5,194,158,2016/11/9
北京市,北京市,110000,44,0,8,70,1.8,15,178,149,2016/11/10
北京市,北京市,110000,37,0,7,65,1.7,16,124,83,2016/11/11
北京市,北京市,110000,48,0,10,66,1.5,28,124,75,2016/11/12
北京市,北京市,110000,93,1,11,72,2.3,4,165,100,2016/11/13
北京市,北京市,110000,93,1,4,35,0.9,61,73,39,2016/11/14
北京市,北京市,110000,45,0,13,63,1.5,23,84,45,2016/11/15
北京市,北京市,110000,44,0,16,80,2.2,21,147,100,2016/11/16
北京市,北京市,110000,53,1,22,70,2.5,6,165,114,2016/11/17
北京市,北京市,110000,65,1,19,87,3.7,3,280,192,2016/11/18
北京市,北京市,110000,97,1,9,65,1.8,49,133,125,2016/11/19
北京市,北京市,110000,82,1,4,41,1.1,25,0,51,2016/11/20
北京市,北京市,110000,69,1,3,15,0.4,60,21,10,2016/11/21
北京市,北京市,110000,58,1,4,21,0.4,55,21,8,2016/11/22
北京市,北京市,110000,58,1,8,35,0.6,43,33,19,2016/11/23
北京市,北京市,110000,60,1,18,70,1.5,25,107,76,2016/11/24
北京市,北京市,110000,55,1,24,97,2.6,8,205,164,2016/11/25
北京市,北京市,110000,69,1,22,117,3.5,13,361,265,2016/11/26
北京市,北京市,110000,82,1,7,45,0.9,58,80,49,2016/11/27
北京市,北京市,110000,68,1,18,77,1.7,16,101,63,2016/11/28
北京市,北京市,110000,45,0,26,81,2.6,4,146,98,2016/11/29
北京市,北京市,110000,55,1,15,67,2.1,53,128,88,2016/11/30
北京市,北京市,110000,55,1,9,48,0.8,57,56,33,2016/12/1
北京市,北京市,110000,68,1,19,85,2.1,17,131,98,2016/12/2
北京市,北京市,110000,69,1,24,113,3.4,10,272,209,2016/12/3
北京市,北京市,110000,71,1,18,104,3.6,17,284,252,2016/12/4
北京市,北京市,110000,70,1,8,43,1,61,50,43,2016/12/5
北京市,北京市,110000,49,0,21,92,2.3,11,128,84,2016/12/6
北京市,北京市,110000,48,0,23,100,2.7,15,169,129,2016/12/7
北京市,北京市,110000,39,0,11,53,1.7,66,119,86,2016/12/8
北京市,北京市,110000,43,0,9,43,0.8,48,45,25,2016/12/9
北京市,北京市,110000,34,0,14,64,1.4,24,74,49,2016/12/10
北京市,北京市,110000,49,0,35,101,3.5,8,204,169,2016/12/11
北京市,北京市,110000,87,1,39,103,3,15,240,221,2016/12/12
北京市,北京市,110000,87,1,9,50,1.2,43,32,49,2016/12/13
北京市,北京市,110000,45,0,11,46,0.8,43,51,28,2016/12/14
北京市,北京市,110000,44,0,10,43,0.9,59,53,27,2016/12/15
北京市,北京市,110000,42,0,22,92,2.2,14,149,114,2016/12/16
北京市,北京市,110000,49,0,32,104,3.3,11,224,196,2016/12/17
北京市,北京市,110000,58,1,25,102,3.5,14,239,221,2016/12/18
北京市,北京市,110000,89,1,22,111,4.1,14,253,223,2016/12/19
北京市,北京市,110000,102,2,8,135,8,6,415,376,2016/12/20
北京市,北京市,110000,134,2,12,155,8,9,415,396,2016/12/21
北京市,北京市,110000,170,3,6,35,1.3,59,57,58,2016/12/22
北京市,北京市,110000,170,3,9,49,0.8,39,65,34,2016/12/23
北京市,北京市,110000,89,1,26,90,2.7,10,152,122,2016/12/24
北京市,北京市,110000,52,1,30,96,2.8,5,168,146,2016/12/25
北京市,北京市,110000,45,0,15,47,0.9,50,45,41,2016/12/26
北京市,北京市,110000,58,1,9,45,0.9,51,63,42,2016/12/27
北京市,北京市,110000,71,1,10,42,1.1,45,64,64,2016/12/28
北京市,北京市,110000,75,1,12,53,1.1,31,94,65,2016/12/29
北京市,北京市,110000,88,1,19,100,3.3,8,255,212,2016/12/30
北京市,北京市,110000,123,2,21,129,4.6,8,356,301,2016/12/31
北京市,北京市,110000,87,1,8,141,6.7,6,516,454,2017/1/1
北京市,北京市,110000,110,2,13,102,3.8,38,332,198,2017/1/2
北京市,北京市,110000,110,2,17,144,5.9,17,386,298,2017/1/3
北京市,北京市,110000,104,2,18,150,7.4,13,435,339,2017/1/4
北京市,北京市,110000,103,2,16,109,5.3,11,303,220,2017/1/5
北京市,北京市,110000,90,1,25,108,4.3,14,199,198,2017/1/6
北京市,北京市,110000,33,0,18,82,3.3,10,171,166,2017/1/7
北京市,北京市,110000,65,1,10,34,0.9,55,58,34,2017/1/8
北京市,北京市,110000,68,1,7,39,0.8,49,74,36,2017/1/9
北京市,北京市,110000,54,1,8,36,0.7,61,45,25,2017/1/10
北京市,北京市,110000,45,0,19,75,1.6,18,83,57,2017/1/11
北京市,北京市,110000,52,1,12,49,0.9,48,61,41,2017/1/12
北京市,北京市,110000,45,0,5,22,0.4,68,22,8,2017/1/13
北京市,北京市,110000,53,1,11,45,0.9,50,42,20,2017/1/14
北京市,北京市,110000,57,1,11,50,1,31,71,53,2017/1/15
北京市,北京市,110000,57,1,18,67,1.7,8,106,93,2017/1/16
北京市,北京市,110000,78,1,21,73,2.1,19,153,134,2017/1/17
北京市,北京市,110000,84,1,10,51,0.8,38,60,38,2017/1/18
北京市,北京市,110000,50,0,14,37,1.2,67,87,44,2017/1/19
北京市,北京市,110000,40,0,9,36,0.8,59,41,25,2017/1/20
北京市,北京市,110000,68,1,9,29,0.7,72,46,24,2017/1/21
北京市,北京市,110000,67,1,12,42,0.8,50,37,25,2017/1/22
北京市,北京市,110000,50,0,14,49,1,44,51,36,2017/1/23
北京市,北京市,110000,45,0,29,76,2.1,28,107,89,2017/1/24
北京市,北京市,110000,54,1,39,94,3.3,29,185,178,2017/1/25
北京市,北京市,110000,64,1,26,61,2.5,70,113,152,2017/1/26
北京市,北京市,110000,60,1,25,31,0.8,76,133,78,2017/1/27
北京市,北京市,110000,65,1,84,71,2.7,26,423,345,2017/1/28
北京市,北京市,110000,98,1,9,15,0.6,71,61,30,2017/1/29
北京市,北京市,110000,96,1,11,22,0.6,72,43,29,2017/1/30
北京市,北京市,110000,96,1,27,42,1.3,60,82,76,2017/1/31
北京市,北京市,110000,49,0,16,28,0.6,67,59,38,2017/2/1
北京市,北京市,110000,61,1,30,63,1.6,50,105,81,2017/2/2
北京市,北京市,110000,66,1,45,87,2.7,49,196,166,2017/2/3
北京市,北京市,110000,68,1,49,93,3.2,55,300,245,2017/2/4
北京市,北京市,110000,68,1,7,25,0.5,85,18,12,2017/2/5
北京市,北京市,110000,53,1,8,30,0.5,70,28,15,2017/2/6
北京市,北京市,110000,43,0,21,62,1.6,37,98,80,2017/2/7
北京市,北京市,110000,49,0,7,25,0.7,80,41,29,2017/2/8
北京市,北京市,110000,56,1,3,12,0.3,81,22,7,2017/2/9
北京市,北京市,110000,57,1,3,17,0.3,85,23,7,2017/2/10
北京市,北京市,110000,77,1,21,49,0.9,75,73,53,2017/2/11
北京市,北京市,110000,58,1,42,81,2.4,41,138,107,2017/2/12
北京市,北京市,110000,44,0,25,70,2.1,67,118,85,2017/2/13
北京市,北京市,110000,46,0,31,99,2.9,19,184,183,2017/2/14
北京市,北京市,110000,47,0,38,110,3.2,46,185,232,2017/2/15
北京市,北京市,110000,48,0,18,52,1.3,68,41,98,2017/2/16
北京市,北京市,110000,67,1,8,32,0.6,78,49,24,2017/2/17
北京市,北京市,110000,50,0,27,77,1.7,50,124,88,2017/2/18
北京市,北京市,110000,42,0,23,59,1.4,84,138,94,2017/2/19
北京市,北京市,110000,54,1,5,27,0.5,74,34,12,2017/2/20
北京市,北京市,110000,59,1,15,58,1.3,33,90,61,2017/2/21
北京市,北京市,110000,58,1,7,40,1,71,38,75,2017/2/22
北京市,北京市,110000,84,1,7,34,0.6,77,34,19,2017/2/23
北京市,北京市,110000,95,1,9,46,0.8,75,39,25,2017/2/24
北京市,北京市,110000,93,1,6,32,0.5,85,23,11,2017/2/25
北京市,北京市,110000,75,1,10,54,0.8,71,49,29,2017/2/26
北京市,北京市,110000,43,0,17,79,1.4,52,96,66,2017/2/27
北京市,北京市,110000,37,0,6,34,0.5,86,29,14,2017/2/28
北京市,北京市,110000,43,0,3,13,0.3,93,41,8,2017/3/1
北京市,北京市,110000,54,1,13,54,0.9,68,80,40,2017/3/2
北京市,北京市,110000,66,1,23,68,1.4,59,142,82,2017/3/3
北京市,北京市,110000,65,1,26,74,1.6,81,111,87,2017/3/4
北京市,北京市,110000,70,1,4,19,0.4,84,33,12,2017/3/5
北京市,北京市,110000,89,1,6,34,0.6,80,45,16,2017/3/6
北京市,北京市,110000,89,1,3,15,0.3,80,24,7,2017/3/7
北京市,北京市,110000,82,1,3,24,0.4,90,30,10,2017/3/8
北京市,北京市,110000,84,1,4,39,0.5,82,35,13,2017/3/9
北京市,北京市,110000,93,1,12,64,0.8,85,66,34,2017/3/10
北京市,北京市,110000,91,1,15,48,0.8,87,81,44,2017/3/11
北京市,北京市,110000,77,1,3,13,0.3,87,28,7,2017/3/12
北京市,北京市,110000,53,1,5,32,0.4,87,30,11,2017/3/13
北京市,北京市,110000,53,1,8,43,0.6,85,52,21,2017/3/14
北京市,北京市,110000,54,1,22,69,1.1,76,97,65,2017/3/15
北京市,北京市,110000,51,1,25,87,1.3,80,156,113,2017/3/16
北京市,北京市,110000,43,3,19,71,1.1,77,167,124,2017/3/17
北京市,北京市,110000,65,3,16,68,1.2,135,179,146,2017/3/18
北京市,北京市,110000,105,4,33,81,2,145,248,222,2017/3/19
北京市,北京市,110000,165,3,19,73,1.4,60,196,136,2017/3/20
北京市,北京市,110000,175,2,7,47,0.8,98,122,87,2017/3/21
北京市,北京市,110000,165,3,19,80,1.3,74,174,135,2017/3/22
北京市,北京市,110000,119,3,6,59,1.6,54,116,121,2017/3/23
北京市,北京市,110000,92,1,2,49,1,49,0,60,2017/3/24
北京市,北京市,110000,76,0,3,35,0.8,83,29,34,2017/3/25
北京市,北京市,110000,65,0,3,23,0.3,90,28,12,2017/3/26
北京市,北京市,110000,60,0,3,35,0.4,90,37,17,2017/3/27
北京市,北京市,110000,45,1,9,51,0.6,101,95,60,2017/3/28
北京市,北京市,110000,41,2,11,64,0.9,106,140,113,2017/3/29
北京市,北京市,110000,42,2,16,56,1.2,82,134,86,2017/3/30
北京市,北京市,110000,40,0,4,34,0.4,89,48,20,2017/3/31
北京市,北京市,110000,43,1,7,55,0.6,86,78,31,2017/4/1
北京市,北京市,110000,37,1,14,74,1.1,96,113,68,2017/4/2
北京市,北京市,110000,39,3,21,78,1.2,154,172,125,2017/4/3
北京市,北京市,110000,46,3,19,60,1.1,100,149,124,2017/4/4
北京市,北京市,110000,46,1,5,29,0.6,128,76,61,2017/4/5
北京市,北京市,110000,38,2,6,45,0.9,125,134,98,2017/4/6
北京市,北京市,110000,49,2,8,48,0.8,74,123,76,2017/4/7
北京市,北京市,110000,86,2,7,63,1,60,138,78,2017/4/8
北京市,北京市,110000,86,1,7,47,0.9,95,104,64,2017/4/9
北京市,北京市,110000,88,1,9,59,0.7,91,120,66,2017/4/10
北京市,北京市,110000,135,1,4,34,0.4,95,68,27,2017/4/11
北京市,北京市,110000,172,1,5,52,0.6,93,92,29,2017/4/12
北京市,北京市,110000,201,1,14,66,1.1,76,134,54,2017/4/13
北京市,北京市,110000,200,1,6,67,0.9,98,136,59,2017/4/14
北京市,北京市,110000,104,1,5,52,0.5,117,92,36,2017/4/15
北京市,北京市,110000,76,2,17,72,1,107,178,97,2017/4/16
北京市,北京市,110000,65,3,8,56,0.9,94,219,123,2017/4/17
北京市,北京市,110000,61,1,2,22,0.3,97,82,24,2017/4/18
北京市,北京市,110000,104,1,7,71,0.8,35,119,44,2017/4/19
北京市,北京市,110000,104,1,3,44,0.7,89,90,37,2017/4/20
北京市,北京市,110000,57,1,2,23,0.3,102,63,19,2017/4/21
北京市,北京市,110000,62,1,8,44,0.5,120,124,45,2017/4/22
北京市,北京市,110000,75,1,4,24,0.4,113,76,24,2017/4/23
北京市,北京市,110000,75,1,5,31,0.5,111,84,34,2017/4/24
北京市,北京市,110000,81,0,3,26,0.3,76,41,13,2017/4/25
北京市,北京市,110000,115,1,3,30,0.3,102,41,14,2017/4/26
北京市,北京市,110000,107,1,2,35,0.3,105,50,15,2017/4/27
北京市,北京市,110000,77,1,3,39,0.4,115,68,23,2017/4/28
北京市,北京市,110000,88,1,3,43,0.4,124,107,40,2017/4/29
北京市,北京市,110000,104,2,5,44,0.5,136,165,50,2017/4/30
北京市,北京市,110000,112,1,8,46,0.7,121,111,39,2017/5/1
北京市,北京市,110000,114,2,10,53,1,191,134,61,2017/5/2
北京市,北京市,110000,117,1,9,47,0.8,118,118,69,2017/5/3
北京市,北京市,110000,139,5,2,23,0.3,100,820,359,2017/5/4
北京市,北京市,110000,139,1,4,22,0.3,88,454,178,2017/5/5
北京市,北京市,110000,74,1,3,37,0.4,112,97,33,2017/5/6
北京市,北京市,110000,49,1,4,41,0.4,142,73,27,2017/5/7
北京市,北京市,110000,53,1,8,55,0.6,162,113,55,2017/5/8
北京市,北京市,110000,50,1,7,26,0.5,160,97,44,2017/5/9
北京市,北京市,110000,44,1,4,32,0.5,134,75,39,2017/5/10
北京市,北京市,110000,57,1,3,32,0.3,98,134,30,2017/5/11
北京市,北京市,110000,75,2,5,26,0.4,142,168,45,2017/5/12
北京市,北京市,110000,84,1,2,18,0.3,90,76,19,2017/5/13
北京市,北京市,110000,85,1,2,16,0.3,121,38,12,2017/5/14
北京市,北京市,110000,67,1,7,26,0.6,136,65,22,2017/5/15
北京市,北京市,110000,125,2,10,31,0.6,189,91,43,2017/5/16
北京市,北京市,110000,157,3,9,37,0.7,249,121,63,2017/5/17
北京市,北京市,110000,161,4,11,51,0.8,270,147,81,2017/5/18
北京市,北京市,110000,151,3,9,40,0.8,250,153,82,2017/5/19
北京市,北京市,110000,150,3,9,38,0.7,234,128,57,2017/5/20
北京市,北京市,110000,75,2,15,27,0.9,174,93,56,2017/5/21
北京市,北京市,110000,63,1,7,37,1.1,52,58,37,2017/5/22
北京市,北京市,110000,59,1,3,36,0.4,123,40,19,2017/5/23
北京市,北京市,110000,62,1,4,46,0.4,138,55,17,2017/5/24
北京市,北京市,110000,95,1,6,39,0.6,160,84,21,2017/5/25
北京市,北京市,110000,113,2,9,51,0.6,213,98,46,2017/5/26
北京市,北京市,110000,110,3,21,47,1.3,256,121,69,2017/5/27
北京市,北京市,110000,80,3,17,36,1.4,252,140,88,2017/5/28
北京市,北京市,110000,57,1,8,26,0.7,108,89,28,2017/5/29
北京市,北京市,110000,52,1,3,39,0.7,158,72,42,2017/5/30
北京市,北京市,110000,95,2,4,45,0.8,203,106,65,2017/5/31
北京市,北京市,110000,95,2,5,30,0.6,181,58,23,2017/6/1
北京市,北京市,110000,88,1,11,38,1,69,62,22,2017/6/2
北京市,北京市,110000,86,1,5,38,0.7,137,58,29,2017/6/3
北京市,北京市,110000,60,2,11,51,0.6,201,93,48,2017/6/4
北京市,北京市,110000,69,2,16,61,0.9,210,117,65,2017/6/5
北京市,北京市,110000,70,1,2,25,0.5,94,50,37,2017/6/6
北京市,北京市,110000,87,1,3,32,0.6,151,57,47,2017/6/7
北京市,北京市,110000,80,1,3,57,0.6,116,56,25,2017/6/8
